campaign_id,campaign_name,account_id,account_name,account_currency,date,impressions,clicks,spend,cpc,cpm,ctr,reach,frequency,_weld_synced
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-17,6327,117,77.43,0.66,12.24,1.8621,4581,1.38,2025-04-18T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-17,3803,116,41.61,0.36,10.94,3.0584,3238,1.17,2025-04-18T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-17,4239,140,48.39,0.35,11.42,3.3158,3003,1.41,2025-04-18T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-17,8732,143,95.64,0.67,10.95,1.6392,6444,1.36,2025-04-18T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-17,4359,156,48.87,0.31,11.21,3.5941,3711,1.17,2025-04-18T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-18,8017,141,84.43,0.6,10.53,1.7661,6088,1.32,2025-04-19T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-18,6875,120,92.72,0.77,13.49,1.7484,5724,1.2,2025-04-19T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-18,3176,108,35.93,0.33,11.31,3.4149,3011,1.05,2025-04-19T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-18,4487,148,42.63,0.29,9.5,3.3146,3984,1.13,2025-04-19T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-18,6132,94,85.23,0.91,13.9,1.5394,4624,1.33,2025-04-19T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-18,3921,138,38.36,0.28,9.78,3.5286,3374,1.16,2025-04-19T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-19,8634,141,90.19,0.64,10.45,1.6438,6839,1.26,2025-04-20T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-19,5802,90,81.2,0.9,14.0,1.5514,4763,1.22,2025-04-20T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-19,3823,116,40.0,0.34,10.46,3.048,3152,1.21,2025-04-20T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-19,2875,79,37.65,0.48,13.1,2.7756,2380,1.21,2025-04-20T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-19,9629,148,97.84,0.66,10.16,1.5376,7180,1.34,2025-04-20T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-19,4118,125,49.34,0.39,11.98,3.0395,3764,1.09,2025-04-20T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-20,6324,91,81.03,0.89,12.81,1.4531,5007,1.26,2025-04-21T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-20,8002,139,79.99,0.58,10.0,1.7477,6916,1.16,2025-04-21T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-20,3513,105,39.55,0.38,11.26,2.9921,3012,1.17,2025-04-21T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-20,3848,119,46.38,0.39,12.05,3.0994,3257,1.18,2025-04-21T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-20,7401,119,77.87,0.65,10.52,1.6136,6640,1.11,2025-04-21T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-20,3515,117,40.59,0.35,11.55,3.3315,3135,1.12,2025-04-21T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-21,8163,131,89.02,0.68,10.91,1.6139,6159,1.33,2025-04-22T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-21,7215,107,81.7,0.76,11.32,1.4843,5232,1.38,2025-04-22T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-21,3912,118,47.05,0.4,12.03,3.0194,3576,1.09,2025-04-22T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-21,4699,140,53.91,0.39,11.47,2.9865,3378,1.39,2025-04-22T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-21,8137,140,86.22,0.62,10.6,1.7256,5909,1.38,2025-04-22T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-21,5743,194,54.62,0.28,9.51,3.3862,4848,1.18,2025-04-22T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-22,9287,137,92.57,0.68,9.97,1.4754,7090,1.31,2025-04-23T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-22,7653,132,80.82,0.61,10.56,1.7297,5732,1.34,2025-04-23T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-22,3554,101,49.2,0.49,13.84,2.8443,3082,1.15,2025-04-23T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-22,2948,86,36.91,0.43,12.52,2.9207,2658,1.11,2025-04-23T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-22,6777,95,92.67,0.98,13.67,1.4146,5571,1.22,2025-04-23T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-22,3491,113,43.25,0.38,12.39,3.2399,2738,1.28,2025-04-23T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-23,7792,131,76.52,0.58,9.82,1.6882,6219,1.25,2025-04-24T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-23,8965,159,92.83,0.58,10.35,1.7758,7945,1.13,2025-04-24T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-23,3149,97,44.01,0.45,13.98,3.0953,2588,1.22,2025-04-24T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-23,3300,89,43.2,0.49,13.09,2.709,2746,1.2,2025-04-24T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-23,9525,148,99.81,0.67,10.48,1.5605,6914,1.38,2025-04-24T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-23,3848,109,47.91,0.44,12.45,2.8562,3275,1.17,2025-04-24T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-24,7854,133,99.2,0.75,12.63,1.6977,7221,1.09,2025-04-25T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-24,6990,105,93.05,0.89,13.31,1.5028,5526,1.26,2025-04-25T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-24,3971,131,41.89,0.32,10.55,3.3183,3643,1.09,2025-04-25T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-24,4202,129,41.33,0.32,9.84,3.0725,3385,1.24,2025-04-25T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-24,7168,95,96.78,1.02,13.5,1.3295,5917,1.21,2025-04-25T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-24,4327,147,44.47,0.3,10.28,3.4187,3754,1.15,2025-04-25T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-25,7962,117,85.02,0.73,10.68,1.4728,6254,1.27,2025-04-26T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-25,6834,117,99.44,0.85,14.55,1.7178,6409,1.07,2025-04-26T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-25,3671,114,41.87,0.37,11.41,3.1249,3210,1.14,2025-04-26T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-25,4533,131,49.27,0.38,10.87,2.9108,3936,1.15,2025-04-26T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-25,8038,122,100.14,0.82,12.46,1.523,6125,1.31,2025-04-26T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-25,3889,107,46.26,0.43,11.9,2.7724,3575,1.09,2025-04-26T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-26,9732,161,100.46,0.62,10.32,1.6598,7682,1.27,2025-04-27T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-26,7849,136,92.27,0.68,11.76,1.7454,6857,1.14,2025-04-27T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-26,4173,135,41.95,0.31,10.05,3.2413,3132,1.33,2025-04-27T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-26,3964,123,41.15,0.33,10.38,3.1271,3580,1.11,2025-04-27T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-26,9266,122,106.96,0.88,11.54,1.326,7334,1.26,2025-04-27T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-26,4424,143,48.58,0.34,10.98,3.2324,3672,1.2,2025-04-27T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-27,7767,122,81.47,0.67,10.49,1.5776,6605,1.18,2025-04-28T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-27,8142,132,105.26,0.8,12.93,1.6291,6818,1.19,2025-04-28T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-27,4181,121,52.68,0.44,12.6,2.9087,3214,1.3,2025-04-28T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-27,3124,104,46.02,0.44,14.73,3.3304,2746,1.14,2025-04-28T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-27,8433,115,84.23,0.73,9.99,1.3702,7060,1.19,2025-04-28T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-27,3973,113,48.76,0.43,12.27,2.8635,3566,1.11,2025-04-28T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-28,5679,92,83.09,0.9,14.63,1.6223,4583,1.24,2025-04-29T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-28,6280,93,78.31,0.84,12.47,1.4894,4929,1.27,2025-04-29T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-28,3336,94,42.25,0.45,12.66,2.833,3007,1.11,2025-04-29T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-28,2896,72,40.17,0.56,13.87,2.5037,2030,1.43,2025-04-29T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-28,5880,91,78.71,0.86,13.39,1.5568,5094,1.15,2025-04-29T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-28,4953,161,50.18,0.31,10.13,3.2672,3839,1.29,2025-04-29T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-29,7035,103,100.51,0.98,14.29,1.4769,5383,1.31,2025-04-30T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-29,8453,134,101.4,0.76,12.0,1.5863,7369,1.15,2025-04-30T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-29,4521,132,45.43,0.34,10.05,2.9317,3652,1.24,2025-04-30T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-29,3316,86,46.07,0.54,13.89,2.6095,2640,1.26,2025-04-30T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-29,9654,127,108.32,0.85,11.22,1.3199,7029,1.37,2025-04-30T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-29,3327,89,42.38,0.48,12.74,2.6861,3149,1.06,2025-04-30T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-04-30,6243,82,78.92,0.96,12.64,1.3137,5425,1.15,2025-05-01T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-04-30,7072,107,100.03,0.93,14.14,1.5262,5832,1.21,2025-05-01T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-04-30,4160,102,45.12,0.44,10.85,2.4736,3649,1.14,2025-05-01T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-04-30,3721,103,43.0,0.42,11.56,2.7863,2607,1.43,2025-05-01T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-04-30,6724,85,90.02,1.06,13.39,1.2692,6362,1.06,2025-05-01T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-04-30,4521,145,48.09,0.33,10.64,3.2153,3861,1.17,2025-05-01T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-01,5835,74,87.35,1.18,14.97,1.2813,4841,1.21,2025-05-02T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-01,7329,111,107.56,0.97,14.68,1.5271,6915,1.06,2025-05-02T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-01,4876,147,54.8,0.37,11.24,3.0193,4179,1.17,2025-05-02T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-01,4829,121,53.52,0.44,11.08,2.5186,3944,1.22,2025-05-02T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-01,8175,129,87.05,0.67,10.65,1.5815,6903,1.18,2025-05-02T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-01,3332,95,45.14,0.48,13.55,2.8516,2462,1.35,2025-05-02T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-02,9958,155,108.44,0.7,10.89,1.5613,9151,1.09,2025-05-03T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-02,10364,164,109.67,0.67,10.58,1.5833,8455,1.23,2025-05-03T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-02,4046,117,41.46,0.35,10.25,2.906,3342,1.21,2025-05-03T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-02,3967,99,43.98,0.44,11.09,2.498,3164,1.25,2025-05-03T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-02,7547,98,92.64,0.95,12.28,1.3002,5549,1.36,2025-05-03T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-02,4379,142,54.45,0.38,12.43,3.2567,3588,1.22,2025-05-03T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-03,7448,121,80.6,0.67,10.82,1.6309,5928,1.26,2025-05-04T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-03,5799,79,85.63,1.08,14.77,1.3631,4556,1.27,2025-05-04T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-03,2977,85,44.19,0.52,14.84,2.8731,2750,1.08,2025-05-04T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-03,3992,103,50.19,0.49,12.57,2.5959,3456,1.16,2025-05-04T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-03,6518,107,94.16,0.88,14.45,1.6516,5078,1.28,2025-05-04T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-03,4309,110,46.57,0.42,10.81,2.5637,3996,1.08,2025-05-04T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-04,9288,130,98.95,0.76,10.65,1.408,8196,1.13,2025-05-05T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-04,6537,81,94.58,1.17,14.47,1.24,5708,1.15,2025-05-05T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-04,4614,134,48.82,0.36,10.58,2.918,3509,1.31,2025-05-05T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-04,3787,111,43.83,0.39,11.57,2.9403,2856,1.33,2025-05-05T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-04,9300,125,107.2,0.86,11.53,1.3508,8247,1.13,2025-05-05T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-04,3851,104,44.39,0.43,11.53,2.7222,3226,1.19,2025-05-05T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-05,6371,104,86.23,0.83,13.53,1.6446,5180,1.23,2025-05-06T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-05,6326,97,96.82,1.0,15.31,1.5336,4431,1.43,2025-05-06T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-05,3634,103,52.11,0.51,14.34,2.8362,3178,1.14,2025-05-06T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-05,3882,106,47.8,0.45,12.31,2.7556,2796,1.39,2025-05-06T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-05,6260,77,86.49,1.12,13.82,1.2317,5896,1.06,2025-05-06T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-05,3969,112,45.89,0.41,11.56,2.8428,3510,1.13,2025-05-06T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-06,9974,161,106.11,0.66,10.64,1.6241,9403,1.06,2025-05-07T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-06,8292,119,91.98,0.77,11.09,1.4411,6830,1.21,2025-05-07T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-06,2874,89,43.63,0.49,15.18,3.1261,2040,1.41,2025-05-07T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-06,3167,95,49.94,0.53,15.77,3.0118,2911,1.09,2025-05-07T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-06,8366,129,89.21,0.69,10.66,1.5465,6086,1.37,2025-05-07T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-06,4148,98,51.01,0.52,12.3,2.384,3739,1.11,2025-05-07T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-07,7555,105,86.26,0.82,11.42,1.3987,5684,1.33,2025-05-08T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-07,6276,91,78.18,0.86,12.46,1.4546,4916,1.28,2025-05-08T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-07,4357,128,49.25,0.38,11.3,2.9488,3496,1.25,2025-05-08T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-07,3898,90,46.06,0.51,11.82,2.3342,3651,1.07,2025-05-08T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-07,7462,115,82.03,0.71,10.99,1.5509,6782,1.1,2025-05-08T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-07,3312,94,42.62,0.45,12.87,2.8404,2900,1.14,2025-05-08T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-08,5903,80,83.6,1.04,14.16,1.3721,4664,1.27,2025-05-09T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-08,9213,132,100.07,0.76,10.86,1.4371,7869,1.17,2025-05-09T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-08,4249,124,53.03,0.43,12.48,2.9228,3776,1.13,2025-05-09T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-08,3353,99,50.51,0.51,15.06,2.9746,2997,1.12,2025-05-09T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-08,7804,95,85.43,0.9,10.95,1.2301,7280,1.07,2025-05-09T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-08,3887,104,45.23,0.43,11.64,2.6887,3279,1.19,2025-05-09T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-09,8850,141,109.51,0.78,12.37,1.5959,8000,1.11,2025-05-10T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-09,6263,86,84.49,0.98,13.49,1.3809,4945,1.27,2025-05-10T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-09,4242,110,53.31,0.48,12.57,2.6158,3302,1.28,2025-05-10T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-09,4835,128,56.53,0.44,11.69,2.6679,3700,1.31,2025-05-10T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-09,7300,113,89.04,0.79,12.2,1.5562,5225,1.4,2025-05-10T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-09,3860,103,55.31,0.54,14.33,2.6867,3113,1.24,2025-05-10T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-10,9545,119,107.61,0.9,11.27,1.2472,6853,1.39,2025-05-11T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-10,7414,88,114.59,1.3,15.46,1.1975,5780,1.28,2025-05-11T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-10,3959,115,55.34,0.48,13.98,2.9279,3418,1.16,2025-05-11T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-10,4063,108,49.21,0.46,12.11,2.6795,3761,1.08,2025-05-11T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-10,7806,122,89.63,0.73,11.48,1.5685,5704,1.37,2025-05-11T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-10,3027,74,44.63,0.6,14.74,2.4637,2167,1.4,2025-05-11T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-11,8243,129,101.86,0.79,12.36,1.5658,6480,1.27,2025-05-12T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-11,6765,89,91.12,1.02,13.47,1.3303,6316,1.07,2025-05-12T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-11,3910,104,45.23,0.43,11.57,2.6824,2958,1.32,2025-05-12T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-11,2947,75,40.37,0.54,13.7,2.5568,2395,1.23,2025-05-12T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-11,6463,78,101.01,1.3,15.63,1.2176,4881,1.32,2025-05-12T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-11,3727,92,49.81,0.54,13.36,2.4833,3024,1.23,2025-05-12T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-12,6873,107,104.76,0.98,15.24,1.5573,6331,1.09,2025-05-13T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-12,8551,108,97.55,0.9,11.41,1.2729,6432,1.33,2025-05-13T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-12,3573,85,47.1,0.55,13.18,2.388,2771,1.29,2025-05-13T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-12,3745,99,43.68,0.44,11.66,2.6653,2760,1.36,2025-05-13T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-12,9167,135,110.88,0.82,12.1,1.4829,6811,1.35,2025-05-13T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-05-12,3957,114,44.42,0.39,11.23,2.8868,3662,1.08,2025-05-13T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-05-13,8812,101,107.45,1.06,12.19,1.1514,7235,1.22,2025-05-14T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-05-13,8376,124,102.12,0.82,12.19,1.4915,6605,1.27,2025-05-14T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-05-13,2987,75,45.19,0.6,15.13,2.5427,2244,1.33,2025-05-14T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-05-13,2686,71,43.43,0.61,16.17,2.6444,2261,1.19,2025-05-14T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-05-13,6816,86,98.28,1.14,14.42,1.2621,5978,1.14,2025-05-14T00:00:00
