campaign_id,campaign_name,account_id,account_descriptive_name,date,impressions,clicks,cost_micros,conversions,conversions_value,device,ad_network_type,_weld_synced
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-23,2872,164,31720000,12.3,607.74,TABLET,SEARCH,2025-05-24T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-23,5014,275,54430000,5.0,280.93,MOBILE,SEARCH,2025-05-24T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-23,7795,408,54400000,10.5,662.79,MOBILE,SEARCH,2025-05-24T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-23,7815,460,54160000,12.0,438.58,DESKTOP,SEARCH_PARTNERS,2025-05-24T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-23,9075,597,81640000,12.7,492.88,DESKTOP,SEARCH,2025-05-24T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-24,4208,129,33000000,10.6,645.63,DESKTOP,SEARCH,2025-05-25T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-24,8362,390,62450000,10.1,397.39,DESKTOP,SEARCH,2025-05-25T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-24,6489,443,66410000,8.9,397.98,DESKTOP,SEARCH,2025-05-25T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-24,7317,488,57820000,15.3,600.53,DESKTOP,SEARCH_PARTNERS,2025-05-25T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-24,7893,463,66819999,13.0,550.05,MOBILE,SEARCH,2025-05-25T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-25,3539,135,32900000,8.3,428.87,TABLET,SEARCH,2025-05-26T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-25,7384,442,66950000,11.4,596.6,TABLET,SEARCH,2025-05-26T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-25,8827,360,70740000,6.5,352.58,MOBILE,SEARCH,2025-05-26T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-25,6485,342,58570000,13.5,592.22,MOBILE,SEARCH_PARTNERS,2025-05-26T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-25,6598,303,64599999,10.5,499.44,DESKTOP,SEARCH,2025-05-26T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-26,3505,203,35360000,15.5,721.72,MOBILE,SEARCH,2025-05-27T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-26,5689,339,56430000,10.4,540.52,TABLET,SEARCH,2025-05-27T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-26,8978,343,63240000,10.9,519.67,TABLET,SEARCH,2025-05-27T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-26,6654,413,48730000,10.7,423.5,MOBILE,SEARCH_PARTNERS,2025-05-27T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-26,8926,371,76970000,12.8,767.66,MOBILE,SEARCH,2025-05-27T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-27,3579,161,36930000,15.9,835.68,TABLET,SEARCH,2025-05-28T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-27,7637,479,68610000,13.6,585.75,DESKTOP,SEARCH,2025-05-28T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-27,7298,367,73300000,9.4,586.19,TABLET,SEARCH,2025-05-28T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-27,3816,149,49590000,5.1,217.96,MOBILE,SEARCH_PARTNERS,2025-05-28T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-27,8934,425,75350000,12.5,479.58,DESKTOP,SEARCH,2025-05-28T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-28,2693,103,29600000,7.1,293.94,TABLET,SEARCH,2025-05-29T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-28,7740,253,63760000,5.8,315.24,DESKTOP,SEARCH,2025-05-29T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-28,10207,607,68130000,14.1,901.21,MOBILE,SEARCH,2025-05-29T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-28,5777,281,49810000,9.7,526.46,DESKTOP,SEARCH_PARTNERS,2025-05-29T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-28,5787,276,72250000,9.0,379.1,MOBILE,SEARCH,2025-05-29T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-29,1943,64,27600000,5.0,177.52,TABLET,SEARCH,2025-05-30T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-29,4328,168,68340000,3.4,123.14,TABLET,SEARCH,2025-05-30T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-29,7357,335,60490000,6.4,315.24,DESKTOP,SEARCH,2025-05-30T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-29,3958,168,50370000,6.6,284.85,MOBILE,SEARCH_PARTNERS,2025-05-30T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-29,4262,213,66860000,6.3,308.92,TABLET,SEARCH,2025-05-30T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-30,2376,150,29640000,12.5,486.73,DESKTOP,SEARCH,2025-05-31T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-30,9939,476,66959999,12.7,568.18,DESKTOP,SEARCH,2025-05-31T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-30,3292,173,50870000,4.1,205.29,DESKTOP,SEARCH,2025-05-31T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-30,7286,352,49860000,15.1,849.51,DESKTOP,SEARCH_PARTNERS,2025-05-31T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-30,10602,548,70740000,17.7,917.55,DESKTOP,SEARCH,2025-05-31T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-05-31,2405,107,34870000,6.4,297.14,MOBILE,SEARCH,2025-06-01T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-05-31,6186,405,70360000,9.8,602.03,MOBILE,SEARCH,2025-06-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-05-31,8603,533,63210000,15.3,664.42,MOBILE,SEARCH,2025-06-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-05-31,4294,267,48710000,9.2,541.43,MOBILE,SEARCH_PARTNERS,2025-06-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-05-31,10977,651,83860000,15.1,832.17,DESKTOP,SEARCH,2025-06-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-01,3371,225,27520000,14.4,664.56,MOBILE,SEARCH,2025-06-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-01,5026,177,54710000,3.9,185.04,DESKTOP,SEARCH,2025-06-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-01,7767,503,61450000,15.2,657.7,MOBILE,SEARCH,2025-06-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-01,5066,292,46130000,9.6,583.42,MOBILE,SEARCH_PARTNERS,2025-06-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-01,7515,518,58680000,18.2,695.7,MOBILE,SEARCH,2025-06-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-02,2030,126,27440000,11.6,571.12,TABLET,SEARCH,2025-06-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-02,3969,140,51830000,3.2,129.18,TABLET,SEARCH,2025-06-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-02,3282,176,44140000,3.3,163.38,DESKTOP,SEARCH,2025-06-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-02,5078,277,38530000,9.9,483.4,MOBILE,SEARCH_PARTNERS,2025-06-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-02,8468,323,58180000,12.4,702.35,DESKTOP,SEARCH,2025-06-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-03,2141,119,29030000,10.0,584.28,MOBILE,SEARCH,2025-06-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-03,8289,443,56290000,10.1,546.42,TABLET,SEARCH,2025-06-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-03,3280,147,48670000,3.0,142.99,DESKTOP,SEARCH,2025-06-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-03,3498,140,39640000,4.4,204.24,TABLET,SEARCH_PARTNERS,2025-06-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-03,4851,152,65170000,3.6,194.76,MOBILE,SEARCH,2025-06-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-04,2662,135,27480000,9.7,509.14,DESKTOP,SEARCH,2025-06-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-04,7864,448,59450000,9.1,516.21,DESKTOP,SEARCH,2025-06-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-04,5722,374,67170000,8.9,468.62,TABLET,SEARCH,2025-06-05T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-04,3993,222,44160000,9.6,530.58,MOBILE,SEARCH_PARTNERS,2025-06-05T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-04,9588,660,68270000,16.3,597.12,MOBILE,SEARCH,2025-06-05T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-05,2132,64,25450000,5.3,335.61,TABLET,SEARCH,2025-06-06T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-05,5824,331,52460000,7.2,403.47,DESKTOP,SEARCH,2025-06-06T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-05,5572,331,46170000,10.3,393.91,MOBILE,SEARCH,2025-06-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-05,3376,208,43720000,5.2,197.54,TABLET,SEARCH_PARTNERS,2025-06-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-05,3846,119,54740000,4.1,202.98,MOBILE,SEARCH,2025-06-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-06,3301,185,29660000,14.0,556.58,TABLET,SEARCH,2025-06-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-06,6316,427,51400000,9.3,537.69,DESKTOP,SEARCH,2025-06-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-06,4810,302,55950000,8.8,365.07,DESKTOP,SEARCH,2025-06-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-06,6837,293,51040000,13.3,561.29,DESKTOP,SEARCH_PARTNERS,2025-06-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-06,10948,630,75080000,13.6,730.82,DESKTOP,SEARCH,2025-06-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-07,3579,129,25350000,9.5,585.03,DESKTOP,SEARCH,2025-06-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-07,5128,203,56060000,6.3,225.22,MOBILE,SEARCH,2025-06-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-07,4701,292,64879999,7.0,319.17,TABLET,SEARCH,2025-06-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-07,6771,265,53790000,6.8,267.06,TABLET,SEARCH_PARTNERS,2025-06-08T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-07,5669,343,71290000,10.6,461.18,TABLET,SEARCH,2025-06-08T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-08,3431,105,28700000,9.8,478.8,DESKTOP,SEARCH,2025-06-09T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-08,6778,440,66730000,10.6,648.2,TABLET,SEARCH,2025-06-09T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-08,8844,529,65650000,17.1,684.58,TABLET,SEARCH,2025-06-09T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-08,5865,328,51010000,14.4,520.03,MOBILE,SEARCH_PARTNERS,2025-06-09T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-08,6812,226,65890000,5.7,320.44,TABLET,SEARCH,2025-06-09T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-09,2063,109,25100000,6.4,400.32,TABLET,SEARCH,2025-06-10T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-09,5801,309,50050000,8.7,477.21,DESKTOP,SEARCH,2025-06-10T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-09,7612,341,51020000,7.3,432.07,DESKTOP,SEARCH,2025-06-10T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-09,3366,217,46040000,8.5,502.66,MOBILE,SEARCH_PARTNERS,2025-06-10T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-09,4047,204,56970000,6.4,234.15,MOBILE,SEARCH,2025-06-10T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-10,2437,136,27670000,10.6,479.9,TABLET,SEARCH,2025-06-11T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-10,4482,198,63810000,6.0,283.66,TABLET,SEARCH,2025-06-11T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-10,5610,176,52880000,3.8,222.09,MOBILE,SEARCH,2025-06-11T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-10,4019,232,49560000,9.1,488.91,MOBILE,SEARCH_PARTNERS,2025-06-11T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-10,4513,281,63720000,8.0,369.22,DESKTOP,SEARCH,2025-06-11T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-11,2848,177,22970000,15.9,573.77,MOBILE,SEARCH,2025-06-12T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-11,3993,151,46260000,4.6,244.27,DESKTOP,SEARCH,2025-06-12T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-11,8023,550,57470000,12.6,528.13,TABLET,SEARCH,2025-06-12T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-11,3964,274,38870000,6.9,297.43,TABLET,SEARCH_PARTNERS,2025-06-12T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-11,4986,255,68060000,7.8,349.52,DESKTOP,SEARCH,2025-06-12T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-12,2626,130,25250000,13.2,759.86,TABLET,SEARCH,2025-06-13T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-12,6600,251,52730000,7.6,356.29,MOBILE,SEARCH,2025-06-13T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-12,5746,331,51760000,10.3,417.64,DESKTOP,SEARCH,2025-06-13T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-12,3636,215,53830000,9.6,514.66,MOBILE,SEARCH_PARTNERS,2025-06-13T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-12,3870,122,63900000,3.1,147.6,MOBILE,SEARCH,2025-06-13T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-13,3995,124,28250000,7.6,412.02,MOBILE,SEARCH,2025-06-14T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-13,6176,286,48060000,9.1,588.85,TABLET,SEARCH,2025-06-14T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-13,3776,156,59180000,3.7,219.29,DESKTOP,SEARCH,2025-06-14T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-13,7261,370,51590000,14.6,634.96,DESKTOP,SEARCH_PARTNERS,2025-06-14T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-13,5712,339,69250000,9.9,504.29,DESKTOP,SEARCH,2025-06-14T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-14,2606,78,25710000,4.5,209.86,TABLET,SEARCH,2025-06-15T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-14,6811,455,48290000,8.4,370.92,TABLET,SEARCH,2025-06-15T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-14,6228,273,48160000,5.9,347.02,DESKTOP,SEARCH,2025-06-15T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-14,5073,297,42780000,11.9,612.04,DESKTOP,SEARCH_PARTNERS,2025-06-15T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-14,8229,378,56980000,12.4,797.52,TABLET,SEARCH,2025-06-15T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-15,2129,134,25500000,11.2,466.81,MOBILE,SEARCH,2025-06-16T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-15,4548,183,59930000,5.8,319.42,DESKTOP,SEARCH,2025-06-16T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-15,7791,247,56620000,4.9,173.74,MOBILE,SEARCH,2025-06-16T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-15,4444,265,45010000,8.7,470.73,MOBILE,SEARCH_PARTNERS,2025-06-16T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-15,8274,527,69050000,15.2,907.49,MOBILE,SEARCH,2025-06-16T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-16,3153,197,29360000,20.1,989.66,DESKTOP,SEARCH,2025-06-17T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-16,6256,267,56960000,8.4,365.32,DESKTOP,SEARCH,2025-06-17T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-16,5770,309,58190000,9.7,399.15,DESKTOP,SEARCH,2025-06-17T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-16,2757,127,41650000,5.7,327.74,TABLET,SEARCH_PARTNERS,2025-06-17T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-16,9313,411,62480000,10.5,604.76,TABLET,SEARCH,2025-06-17T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-17,2102,104,25190000,8.1,335.16,TABLET,SEARCH,2025-06-18T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-17,6200,227,61820000,6.2,400.37,MOBILE,SEARCH,2025-06-18T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-17,3383,196,48320000,4.9,241.5,MOBILE,SEARCH,2025-06-18T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-17,3447,195,44500000,8.5,416.84,TABLET,SEARCH_PARTNERS,2025-06-18T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-17,6954,306,70650000,6.8,282.78,MOBILE,SEARCH,2025-06-18T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-18,3187,122,26680000,8.9,376.68,TABLET,SEARCH,2025-06-19T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-18,5859,394,47530000,8.1,473.31,MOBILE,SEARCH,2025-06-19T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-18,3937,250,54830000,6.2,225.4,MOBILE,SEARCH,2025-06-19T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-18,2566,106,40730000,4.5,207.38,TABLET,SEARCH_PARTNERS,2025-06-19T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-18,5027,251,60620000,5.9,334.55,DESKTOP,SEARCH,2025-06-19T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-19,3948,192,32560000,15.7,689.81,TABLET,SEARCH,2025-06-20T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-19,7725,341,51620000,9.0,468.32,MOBILE,SEARCH,2025-06-20T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-19,3763,114,49220000,3.3,159.32,MOBILE,SEARCH,2025-06-20T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-19,4792,307,45390000,9.8,445.7,TABLET,SEARCH_PARTNERS,2025-06-20T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-19,9157,532,65290000,12.1,507.17,MOBILE,SEARCH,2025-06-20T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-20,1786,84,29630000,8.3,447.98,MOBILE,SEARCH,2025-06-21T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-20,5897,321,62820000,5.7,302.9,DESKTOP,SEARCH,2025-06-21T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-20,7121,346,47730000,8.6,342.79,MOBILE,SEARCH,2025-06-21T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-20,3163,202,41920000,5.0,293.52,DESKTOP,SEARCH_PARTNERS,2025-06-21T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-20,5569,371,60150000,9.2,542.34,MOBILE,SEARCH,2025-06-21T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-21,3192,114,23040000,6.9,265.61,DESKTOP,SEARCH,2025-06-22T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-21,4138,173,49340000,4.1,250.33,TABLET,SEARCH,2025-06-22T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-21,5226,263,57410000,4.7,251.32,DESKTOP,SEARCH,2025-06-22T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-21,5849,373,39190000,14.3,924.82,MOBILE,SEARCH_PARTNERS,2025-06-22T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-21,5767,338,66040000,9.3,344.74,TABLET,SEARCH,2025-06-22T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-22,4185,162,28800000,9.3,591.3,TABLET,SEARCH,2025-06-23T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-22,8101,388,54770000,7.1,412.84,DESKTOP,SEARCH,2025-06-23T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-22,5795,242,63740000,7.1,377.73,TABLET,SEARCH,2025-06-23T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-22,6836,347,47030000,13.7,633.55,TABLET,SEARCH_PARTNERS,2025-06-23T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-22,9090,636,77740000,14.6,838.43,MOBILE,SEARCH,2025-06-23T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-23,2868,98,29990000,8.0,474.72,MOBILE,SEARCH,2025-06-24T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-23,3321,163,46110000,4.8,216.69,TABLET,SEARCH,2025-06-24T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-23,4389,264,46480000,7.7,371.37,TABLET,SEARCH,2025-06-24T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-23,3144,175,44810000,5.7,356.64,DESKTOP,SEARCH_PARTNERS,2025-06-24T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-23,8384,476,68080000,17.5,943.11,MOBILE,SEARCH,2025-06-24T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-24,3881,260,26830000,21.3,867.83,MOBILE,SEARCH,2025-06-25T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-24,4924,341,62670000,9.2,454.16,TABLET,SEARCH,2025-06-25T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-24,4344,213,58530000,5.8,249.0,DESKTOP,SEARCH,2025-06-25T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-24,4533,311,48940000,13.3,755.89,MOBILE,SEARCH_PARTNERS,2025-06-25T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-24,9182,435,68430000,11.6,409.99,DESKTOP,SEARCH,2025-06-25T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-25,1561,48,25450000,4.6,220.22,TABLET,SEARCH,2025-06-26T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-25,4917,324,57480000,7.9,456.53,DESKTOP,SEARCH,2025-06-26T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-25,4797,213,47320000,5.4,266.19,MOBILE,SEARCH,2025-06-26T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-25,5288,294,40520000,7.7,435.24,TABLET,SEARCH_PARTNERS,2025-06-26T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-25,7881,469,63850000,12.5,476.99,DESKTOP,SEARCH,2025-06-26T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-26,4894,162,32890000,16.7,847.09,MOBILE,SEARCH,2025-06-27T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-26,5695,343,65580000,10.3,595.26,DESKTOP,SEARCH,2025-06-27T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-26,4107,287,52860000,6.2,375.71,DESKTOP,SEARCH,2025-06-27T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-06-26,7218,241,48820000,6.7,293.13,TABLET,SEARCH_PARTNERS,2025-06-27T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-06-26,9009,326,61420000,9.6,388.37,MOBILE,SEARCH,2025-06-27T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-06-27,3820,140,27480000,13.2,825.5,DESKTOP,SEARCH,2025-06-28T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-06-27,4927,310,53770000,6.8,353.78,TABLET,SEARCH,2025-06-28T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-06-27,6676,242,62510000,5.2,278.23,TABLET,SEARCH,2025-06-28T00:00:00
